state,year,type_code,type,gender,age_group,total
Tamil Nadu,2010,Means_adopted,By coming under running vehicles/trains,Male,30-44,38
Tamil Nadu,2010,Means_adopted,By Jumping from (Other sites),Male,30-44,18
Tamil Nadu,2010,Means_adopted,By Machine,Male,30-44,13
Tamil Nadu,2010,Means_adopted,By Hanging,Male,30-44,1146
Tamil Nadu,2010,Means_adopted,By Jumping from (Other sites),Female,45-59,7
Tamil Nadu,2010,Means_adopted,By Self Infliction of injury,Female,45-59,6
Tamil Nadu,2010,Means_adopted,By Consuming Other Poison,Female,45-59,212
Tamil Nadu,2010,Means_adopted,By Drowning,Female,45-59,95
Tamil Nadu,2010,Means_adopted,By Fire-Arms,Female,45-59,4
Tamil Nadu,2010,Means_adopted,By Over Alcoholism,Female,45-59,4
Tamil Nadu,2010,Means_adopted,By Consuming Insecticides,Female,45-59,110
Tamil Nadu,2010,Means_adopted,By Other means (please specify),Female,45-59,84
Tamil Nadu,2010,Means_adopted,By coming under running vehicles/trains,Female,45-59,6
Tamil Nadu,2010,Means_adopted,By Hanging,Female,45-59,259
Tamil Nadu,2010,Means_adopted,By Overdose of sleeping pills,Female,45-59,3
Tamil Nadu,2010,Means_adopted,By Machine,Female,45-59,1
Tamil Nadu,2010,Means_adopted,By Jumping from (Building),Female,45-59,4
Tamil Nadu,2010,Means_adopted,By touching electric wires,Female,45-59,27
Tamil Nadu,2010,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,45-59,8
Tamil Nadu,2010,Means_adopted,By Fire/Self Immolation,Female,45-59,199
Tamil Nadu,2010,Means_adopted,By coming under running vehicles/trains,Male,45-59,25
Tamil Nadu,2010,Means_adopted,By Drowning,Male,45-59,151
Tamil Nadu,2010,Means_adopted,By Self Infliction of injury,Male,45-59,39
Tamil Nadu,2010,Means_adopted,By Jumping from (Building),Male,45-59,8
Tamil Nadu,2010,Means_adopted,By Consuming Insecticides,Male,45-59,582
Tamil Nadu,2010,Means_adopted,By Over Alcoholism,Male,45-59,102
Tamil Nadu,2010,Means_adopted,By Other means (please specify),Male,45-59,174
Tamil Nadu,2010,Means_adopted,By Overdose of sleeping pills,Male,45-59,6
Tamil Nadu,2010,Means_adopted,By Hanging,Male,45-59,645
Tamil Nadu,2010,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,45-59,47
Tamil Nadu,2010,Means_adopted,By Fire/Self Immolation,Male,45-59,154
Tamil Nadu,2010,Means_adopted,By touching electric wires,Male,45-59,24
Tamil Nadu,2010,Means_adopted,By Machine,Male,45-59,4
Tamil Nadu,2010,Means_adopted,By Jumping from (Other sites),Male,45-59,5
Tamil Nadu,2010,Means_adopted,By Consuming Other Poison,Male,45-59,612
Tamil Nadu,2010,Means_adopted,By Fire-Arms,Male,45-59,1
Tamil Nadu,2010,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,60+,7
Tamil Nadu,2010,Means_adopted,By Fire/Self Immolation,Female,60+,101
Tamil Nadu,2010,Means_adopted,By coming under running vehicles/trains,Female,60+,7
Tamil Nadu,2010,Means_adopted,By Hanging,Female,60+,85
Tamil Nadu,2010,Means_adopted,By Jumping from (Other sites),Female,60+,4
Tamil Nadu,2010,Means_adopted,By Drowning,Female,60+,42
Tamil Nadu,2010,Means_adopted,By Jumping from (Building),Female,60+,1
Tamil Nadu,2010,Means_adopted,By Other means (please specify),Female,60+,87
Tamil Nadu,2010,Means_adopted,By Consuming Other Poison,Female,60+,85
Tamil Nadu,2010,Means_adopted,By Machine,Female,60+,2
Tamil Nadu,2010,Means_adopted,By Self Infliction of injury,Female,60+,6
Tamil Nadu,2010,Means_adopted,By touching electric wires,Female,60+,5
Tamil Nadu,2010,Means_adopted,By Consuming Insecticides,Female,60+,65
Tamil Nadu,2010,Means_adopted,By coming under running vehicles/trains,Male,60+,20
Tamil Nadu,2010,Means_adopted,By Overdose of sleeping pills,Male,60+,1
Tamil Nadu,2010,Means_adopted,By Machine,Male,60+,2
Tamil Nadu,2010,Means_adopted,By Other means (please specify),Male,60+,374
Tamil Nadu,2010,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,60+,34
Tamil Nadu,2010,Means_adopted,By Self Infliction of injury,Male,60+,17
Tamil Nadu,2010,Means_adopted,By Drowning,Male,60+,70
Tamil Nadu,2010,Means_adopted,By touching electric wires,Male,60+,7
Tamil Nadu,2010,Means_adopted,By Jumping from (Other sites),Male,60+,5
Tamil Nadu,2010,Means_adopted,By Consuming Other Poison,Male,60+,313
Tamil Nadu,2010,Means_adopted,By Consuming Insecticides,Male,60+,146
Tamil Nadu,2010,Means_adopted,By Over Alcoholism,Male,60+,14
Tamil Nadu,2010,Means_adopted,By Fire/Self Immolation,Male,60+,51
Tamil Nadu,2010,Means_adopted,By Hanging,Male,60+,228
Tamil Nadu,2010,Means_adopted,By Jumping from (Building),Male,60+,14
Tamil Nadu,2011,Means_adopted,By Machine,Female,0-14,1
Tamil Nadu,2011,Means_adopted,By Fire/Self Immolation,Female,0-14,49
Tamil Nadu,2011,Means_adopted,By touching electric wires,Female,0-14,1
Tamil Nadu,2011,Means_adopted,By Hanging,Female,0-14,33
Tamil Nadu,2011,Means_adopted,By Drowning,Female,0-14,38
Tamil Nadu,2011,Means_adopted,By Consuming Other Poison,Female,0-14,31
Tamil Nadu,2011,Means_adopted,By Consuming Insecticides,Female,0-14,11
Tamil Nadu,2011,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,0-14,1
Tamil Nadu,2011,Means_adopted,By Other means (please specify),Female,0-14,30
Tamil Nadu,2011,Means_adopted,By Jumping from (Other sites),Female,0-14,1
Tamil Nadu,2011,Means_adopted,By touching electric wires,Male,0-14,2
Tamil Nadu,2011,Means_adopted,By Jumping from (Other sites),Male,0-14,1
Tamil Nadu,2011,Means_adopted,By Consuming Insecticides,Male,0-14,16
Tamil Nadu,2011,Means_adopted,By Consuming Other Poison,Male,0-14,28
Tamil Nadu,2011,Means_adopted,By Drowning,Male,0-14,56
Tamil Nadu,2011,Means_adopted,By Other means (please specify),Male,0-14,17
Tamil Nadu,2011,Means_adopted,By Jumping from (Building),Male,0-14,1
Tamil Nadu,2011,Means_adopted,By Hanging,Male,0-14,14
Tamil Nadu,2011,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,0-14,3
Tamil Nadu,2011,Means_adopted,By Fire/Self Immolation,Male,0-14,21
Tamil Nadu,2011,Means_adopted,By Jumping from (Building),Female,15-29,1
Tamil Nadu,2011,Means_adopted,By coming under running vehicles/trains,Female,15-29,39
Tamil Nadu,2011,Means_adopted,By Consuming Other Poison,Female,15-29,460
Tamil Nadu,2011,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,15-29,14
Tamil Nadu,2011,Means_adopted,By Fire-Arms,Female,15-29,1
Tamil Nadu,2011,Means_adopted,By Hanging,Female,15-29,707
Tamil Nadu,2011,Means_adopted,By Other means (please specify),Female,15-29,210
Tamil Nadu,2011,Means_adopted,By Overdose of sleeping pills,Female,15-29,9
Tamil Nadu,2011,Means_adopted,By Machine,Female,15-29,8
Tamil Nadu,2011,Means_adopted,By Self Infliction of injury,Female,15-29,11
Tamil Nadu,2011,Means_adopted,By Jumping from (Other sites),Female,15-29,3
Tamil Nadu,2011,Means_adopted,By touching electric wires,Female,15-29,3
Tamil Nadu,2011,Means_adopted,By Fire/Self Immolation,Female,15-29,670
Tamil Nadu,2011,Means_adopted,By Consuming Insecticides,Female,15-29,167
Tamil Nadu,2011,Means_adopted,By Drowning,Female,15-29,115
Tamil Nadu,2011,Means_adopted,By Over Alcoholism,Female,15-29,1
Tamil Nadu,2011,Means_adopted,By Jumping from (Building),Male,15-29,3
Tamil Nadu,2011,Means_adopted,By Overdose of sleeping pills,Male,15-29,9
Tamil Nadu,2011,Means_adopted,By Other means (please specify),Male,15-29,356
Tamil Nadu,2011,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,15-29,8
Tamil Nadu,2011,Means_adopted,By coming under running vehicles/trains,Male,15-29,142
Tamil Nadu,2011,Means_adopted,By Over Alcoholism,Male,15-29,46
Tamil Nadu,2011,Means_adopted,By Consuming Other Poison,Male,15-29,614
Tamil Nadu,2011,Means_adopted,By Drowning,Male,15-29,220
Tamil Nadu,2011,Means_adopted,By Consuming Insecticides,Male,15-29,282
Tamil Nadu,2011,Means_adopted,By Jumping from (Other sites),Male,15-29,10
Tamil Nadu,2011,Means_adopted,By Hanging,Male,15-29,723
Tamil Nadu,2011,Means_adopted,By Machine,Male,15-29,1
Tamil Nadu,2011,Means_adopted,By Fire/Self Immolation,Male,15-29,293
Tamil Nadu,2011,Means_adopted,By Fire-Arms,Male,15-29,1
Tamil Nadu,2011,Means_adopted,By touching electric wires,Male,15-29,28
Tamil Nadu,2011,Means_adopted,By Drowning,Female,30-44,63
Tamil Nadu,2011,Means_adopted,By coming under running vehicles/trains,Female,30-44,49
Tamil Nadu,2011,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,30-44,21
Tamil Nadu,2011,Means_adopted,By Consuming Other Poison,Female,30-44,352
Tamil Nadu,2011,Means_adopted,By Other means (please specify),Female,30-44,261
Tamil Nadu,2011,Means_adopted,By Machine,Female,30-44,4
Tamil Nadu,2011,Means_adopted,By Self Infliction of injury,Female,30-44,9
Tamil Nadu,2011,Means_adopted,By Consuming Insecticides,Female,30-44,152
Tamil Nadu,2011,Means_adopted,By Overdose of sleeping pills,Female,30-44,14
Tamil Nadu,2011,Means_adopted,By touching electric wires,Female,30-44,5
Tamil Nadu,2011,Means_adopted,By Fire/Self Immolation,Female,30-44,433
Tamil Nadu,2011,Means_adopted,By Hanging,Female,30-44,457
Tamil Nadu,2011,Means_adopted,By Jumping from (Other sites),Female,30-44,1
Tamil Nadu,2011,Means_adopted,By Over Alcoholism,Female,30-44,1
Tamil Nadu,2011,Means_adopted,By Jumping from (Building),Female,30-44,4
Tamil Nadu,2011,Means_adopted,By Hanging,Male,30-44,1036
Tamil Nadu,2011,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,30-44,11
Tamil Nadu,2011,Means_adopted,By Machine,Male,30-44,1
Tamil Nadu,2011,Means_adopted,By Consuming Insecticides,Male,30-44,325
Tamil Nadu,2011,Means_adopted,By touching electric wires,Male,30-44,18
Tamil Nadu,2011,Means_adopted,By Jumping from (Building),Male,30-44,9
Tamil Nadu,2011,Means_adopted,By Fire/Self Immolation,Male,30-44,348
Tamil Nadu,2011,Means_adopted,By Overdose of sleeping pills,Male,30-44,16
Tamil Nadu,2011,Means_adopted,By Consuming Other Poison,Male,30-44,726
Tamil Nadu,2011,Means_adopted,By coming under running vehicles/trains,Male,30-44,414
Tamil Nadu,2011,Means_adopted,By Jumping from (Other sites),Male,30-44,11
Tamil Nadu,2011,Means_adopted,By Self Infliction of injury,Male,30-44,1
Tamil Nadu,2011,Means_adopted,By Other means (please specify),Male,30-44,735
Tamil Nadu,2011,Means_adopted,By Over Alcoholism,Male,30-44,118
Tamil Nadu,2011,Means_adopted,By Drowning,Male,30-44,208
Tamil Nadu,2011,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,45-59,6
Tamil Nadu,2011,Means_adopted,By Hanging,Female,45-59,188
Tamil Nadu,2011,Means_adopted,By Drowning,Female,45-59,46
Tamil Nadu,2011,Means_adopted,By Overdose of sleeping pills,Female,45-59,7
Tamil Nadu,2011,Means_adopted,By Self Infliction of injury,Female,45-59,8
Tamil Nadu,2011,Means_adopted,By Jumping from (Building),Female,45-59,1
Tamil Nadu,2011,Means_adopted,By Other means (please specify),Female,45-59,202
Tamil Nadu,2011,Means_adopted,By Consuming Insecticides,Female,45-59,69
Tamil Nadu,2011,Means_adopted,By Machine,Female,45-59,3
Tamil Nadu,2011,Means_adopted,By touching electric wires,Female,45-59,2
Tamil Nadu,2011,Means_adopted,By coming under running vehicles/trains,Female,45-59,10
Tamil Nadu,2011,Means_adopted,By Fire/Self Immolation,Female,45-59,150
Tamil Nadu,2011,Means_adopted,By Consuming Other Poison,Female,45-59,134
Tamil Nadu,2011,Means_adopted,By Jumping from (Other sites),Male,45-59,3
Tamil Nadu,2011,Means_adopted,By Other means (please specify),Male,45-59,490
Tamil Nadu,2011,Means_adopted,By Self Infliction of injury,Male,45-59,2
Tamil Nadu,2011,Means_adopted,By Machine,Male,45-59,2
Tamil Nadu,2011,Means_adopted,By Over Alcoholism,Male,45-59,72
Tamil Nadu,2011,Means_adopted,By Overdose of sleeping pills,Male,45-59,3
Tamil Nadu,2011,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,45-59,36
Tamil Nadu,2011,Means_adopted,By Consuming Other Poison,Male,45-59,613
Tamil Nadu,2011,Means_adopted,By Consuming Insecticides,Male,45-59,242
Tamil Nadu,2011,Means_adopted,By Jumping from (Building),Male,45-59,1
Tamil Nadu,2011,Means_adopted,By Fire/Self Immolation,Male,45-59,136
Tamil Nadu,2011,Means_adopted,By Hanging,Male,45-59,584
Tamil Nadu,2011,Means_adopted,By touching electric wires,Male,45-59,14
Tamil Nadu,2011,Means_adopted,By Drowning,Male,45-59,107
Tamil Nadu,2011,Means_adopted,By coming under running vehicles/trains,Male,45-59,100
Tamil Nadu,2011,Means_adopted,By Consuming Insecticides,Female,60+,40
Tamil Nadu,2011,Means_adopted,By Self Infliction of injury,Female,60+,6
Tamil Nadu,2011,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,60+,9
Tamil Nadu,2011,Means_adopted,By Other means (please specify),Female,60+,92
Tamil Nadu,2011,Means_adopted,By Fire/Self Immolation,Female,60+,95
Tamil Nadu,2011,Means_adopted,By touching electric wires,Female,60+,2
Tamil Nadu,2011,Means_adopted,By coming under running vehicles/trains,Female,60+,4
Tamil Nadu,2011,Means_adopted,By Hanging,Female,60+,77
Tamil Nadu,2011,Means_adopted,By Consuming Other Poison,Female,60+,72
Tamil Nadu,2011,Means_adopted,By Drowning,Female,60+,14
Tamil Nadu,2011,Means_adopted,By Machine,Female,60+,2
Tamil Nadu,2011,Means_adopted,By Over Alcoholism,Female,60+,1
Tamil Nadu,2011,Means_adopted,By Fire/Self Immolation,Male,60+,70
Tamil Nadu,2011,Means_adopted,By Consuming Insecticides,Male,60+,152
Tamil Nadu,2011,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,60+,48
Tamil Nadu,2011,Means_adopted,By Jumping from (Other sites),Male,60+,2
Tamil Nadu,2011,Means_adopted,By Over Alcoholism,Male,60+,11
Tamil Nadu,2011,Means_adopted,By Drowning,Male,60+,70
Tamil Nadu,2011,Means_adopted,By Hanging,Male,60+,126
Tamil Nadu,2011,Means_adopted,By touching electric wires,Male,60+,8
Tamil Nadu,2011,Means_adopted,By Jumping from (Building),Male,60+,2
Tamil Nadu,2011,Means_adopted,By Other means (please specify),Male,60+,95
Tamil Nadu,2011,Means_adopted,By coming under running vehicles/trains,Male,60+,24
Tamil Nadu,2011,Means_adopted,By Consuming Other Poison,Male,60+,395
Tamil Nadu,2011,Means_adopted,By Fire-Arms,Male,60+,1
Tamil Nadu,2011,Means_adopted,By Overdose of sleeping pills,Male,60+,1
Tamil Nadu,2012,Means_adopted,By Other means (please specify),Female,0-14,39
Tamil Nadu,2012,Means_adopted,By Drowning,Female,0-14,20
Tamil Nadu,2012,Means_adopted,By Hanging,Female,0-14,50
Tamil Nadu,2012,Means_adopted,By Consuming Other Poison,Female,0-14,17
Tamil Nadu,2012,Means_adopted,By Fire/Self Immolation,Female,0-14,39
Tamil Nadu,2012,Means_adopted,By Jumping from (Other sites),Female,0-14,1
Tamil Nadu,2012,Means_adopted,By coming under running vehicles/trains,Female,0-14,1
Tamil Nadu,2012,Means_adopted,By Consuming Insecticides,Female,0-14,15
Tamil Nadu,2012,Means_adopted,By Consuming Insecticides,Male,0-14,9
Tamil Nadu,2012,Means_adopted,By Jumping from (Other sites),Male,0-14,3
Tamil Nadu,2012,Means_adopted,By Consuming Other Poison,Male,0-14,21
Tamil Nadu,2012,Means_adopted,By coming under running vehicles/trains,Male,0-14,3
Tamil Nadu,2012,Means_adopted,By Hanging,Male,0-14,36
Tamil Nadu,2012,Means_adopted,By touching electric wires,Male,0-14,6
Tamil Nadu,2012,Means_adopted,By Overdose of sleeping pills,Male,0-14,1
Tamil Nadu,2012,Means_adopted,By Jumping from (Building),Male,0-14,3
Tamil Nadu,2012,Means_adopted,By Drowning,Male,0-14,53
Tamil Nadu,2012,Means_adopted,By Fire/Self Immolation,Male,0-14,12
Tamil Nadu,2012,Means_adopted,By Other means (please specify),Male,0-14,2
Tamil Nadu,2012,Means_adopted,By Consuming Other Poison,Female,15-29,471
Tamil Nadu,2012,Means_adopted,By Other means (please specify),Female,15-29,80
Tamil Nadu,2012,Means_adopted,By Fire/Self Immolation,Female,15-29,655
Tamil Nadu,2012,Means_adopted,By Fire-Arms,Female,15-29,11
Tamil Nadu,2012,Means_adopted,By coming under running vehicles/trains,Female,15-29,12
Tamil Nadu,2012,Means_adopted,By Overdose of sleeping pills,Female,15-29,3
Tamil Nadu,2012,Means_adopted,By Hanging,Female,15-29,969
Tamil Nadu,2012,Means_adopted,By Self Infliction of injury,Female,15-29,2
Tamil Nadu,2012,Means_adopted,By Drowning,Female,15-29,91
Tamil Nadu,2012,Means_adopted,By Consuming Insecticides,Female,15-29,234
Tamil Nadu,2012,Means_adopted,By Jumping from (Building),Female,15-29,4
Tamil Nadu,2012,Means_adopted,By Jumping from (Other sites),Female,15-29,12
Tamil Nadu,2012,Means_adopted,By touching electric wires,Female,15-29,3
Tamil Nadu,2012,Means_adopted,By Hanging,Male,15-29,1179
Tamil Nadu,2012,Means_adopted,By Consuming Other Poison,Male,15-29,597
Tamil Nadu,2012,Means_adopted,By coming under running vehicles/trains,Male,15-29,87
Tamil Nadu,2012,Means_adopted,By Overdose of sleeping pills,Male,15-29,4
Tamil Nadu,2012,Means_adopted,By Consuming Insecticides,Male,15-29,295
Tamil Nadu,2012,Means_adopted,By Machine,Male,15-29,4
Tamil Nadu,2012,Means_adopted,By Jumping from (Other sites),Male,15-29,17
Tamil Nadu,2012,Means_adopted,By Fire-Arms,Male,15-29,1
Tamil Nadu,2012,Means_adopted,By Over Alcoholism,Male,15-29,17
Tamil Nadu,2012,Means_adopted,By Jumping from (Building),Male,15-29,10
Tamil Nadu,2012,Means_adopted,By Drowning,Male,15-29,149
Tamil Nadu,2012,Means_adopted,By Other means (please specify),Male,15-29,113
Tamil Nadu,2012,Means_adopted,By Fire/Self Immolation,Male,15-29,257
Tamil Nadu,2012,Means_adopted,By touching electric wires,Male,15-29,33
Tamil Nadu,2012,Means_adopted,By Consuming Insecticides,Female,30-44,184
Tamil Nadu,2012,Means_adopted,By Fire-Arms,Female,30-44,2
Tamil Nadu,2012,Means_adopted,By Other means (please specify),Female,30-44,192
Tamil Nadu,2012,Means_adopted,By Overdose of sleeping pills,Female,30-44,5
Tamil Nadu,2012,Means_adopted,By Consuming Other Poison,Female,30-44,351
Tamil Nadu,2012,Means_adopted,By Fire/Self Immolation,Female,30-44,445
Tamil Nadu,2012,Means_adopted,By Hanging,Female,30-44,469
Tamil Nadu,2012,Means_adopted,By Drowning,Female,30-44,90
Tamil Nadu,2012,Means_adopted,By coming under running vehicles/trains,Female,30-44,20
Tamil Nadu,2012,Means_adopted,By Jumping from (Other sites),Female,30-44,14
Tamil Nadu,2012,Means_adopted,By touching electric wires,Female,30-44,5
Tamil Nadu,2012,Means_adopted,By Over Alcoholism,Male,30-44,59
Tamil Nadu,2012,Means_adopted,By Fire-Arms,Male,30-44,1
Tamil Nadu,2012,Means_adopted,By Jumping from (Other sites),Male,30-44,23
Tamil Nadu,2012,Means_adopted,By Self Infliction of injury,Male,30-44,1
Tamil Nadu,2012,Means_adopted,By coming under running vehicles/trains,Male,30-44,75
Tamil Nadu,2012,Means_adopted,By Drowning,Male,30-44,163
Tamil Nadu,2012,Means_adopted,By Consuming Insecticides,Male,30-44,423
Tamil Nadu,2012,Means_adopted,By Jumping from (Building),Male,30-44,10
Tamil Nadu,2012,Means_adopted,By Other means (please specify),Male,30-44,802
Tamil Nadu,2012,Means_adopted,By Machine,Male,30-44,8
Tamil Nadu,2012,Means_adopted,By touching electric wires,Male,30-44,40
Tamil Nadu,2012,Means_adopted,By Fire/Self Immolation,Male,30-44,339
Tamil Nadu,2012,Means_adopted,By Hanging,Male,30-44,1238
Tamil Nadu,2012,Means_adopted,By Consuming Other Poison,Male,30-44,707
Tamil Nadu,2012,Means_adopted,By Overdose of sleeping pills,Male,30-44,7
Tamil Nadu,2012,Means_adopted,By Drowning,Female,45-59,64
Tamil Nadu,2012,Means_adopted,By touching electric wires,Female,45-59,2
Tamil Nadu,2012,Means_adopted,By Fire/Self Immolation,Female,45-59,206
Tamil Nadu,2012,Means_adopted,By Hanging,Female,45-59,276
Tamil Nadu,2012,Means_adopted,By Other means (please specify),Female,45-59,251
Tamil Nadu,2012,Means_adopted,By Consuming Insecticides,Female,45-59,105
Tamil Nadu,2012,Means_adopted,By Consuming Other Poison,Female,45-59,198
Tamil Nadu,2012,Means_adopted,By Overdose of sleeping pills,Female,45-59,1
Tamil Nadu,2012,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,45-59,1
Tamil Nadu,2012,Means_adopted,By Over Alcoholism,Female,45-59,1
Tamil Nadu,2012,Means_adopted,By coming under running vehicles/trains,Female,45-59,6
