state,year,type_code,type,gender,age_group,total
West Bengal,2007,Causes,Love Affairs,Female,15-29,278
West Bengal,2007,Causes,Illegitimate Pregnancy,Female,15-29,29
West Bengal,2007,Causes,Suspected/Illicit Relation,Female,15-29,87
West Bengal,2007,Causes,Poverty,Female,15-29,1
West Bengal,2007,Causes,Family Problems,Female,15-29,447
West Bengal,2007,Causes,Insanity/Mental Illness,Female,15-29,174
West Bengal,2007,Causes,Cancer,Female,15-29,1
West Bengal,2007,Causes,Not having Children(Barrenness/Impotency,Female,15-29,48
West Bengal,2007,Causes,Cancellation/Non-Settlement of Marriage,Female,15-29,100
West Bengal,2007,Causes,Failure in Examination,Female,15-29,105
West Bengal,2007,Causes,Other Causes (Please Specity),Female,15-29,267
West Bengal,2007,Causes,Physical Abuse (Rape/Incest Etc.),Female,15-29,6
West Bengal,2007,Causes,Professional/Career Problem,Female,15-29,6
West Bengal,2007,Causes,Dowry Dispute,Female,15-29,579
West Bengal,2007,Causes,Divorce,Female,15-29,18
West Bengal,2007,Causes,Fall in Social Reputation,Female,15-29,5
West Bengal,2007,Causes,Unemployment,Female,15-29,9
West Bengal,2007,Causes,Property Dispute,Female,15-29,20
West Bengal,2007,Causes,Other Prolonged Illness,Female,15-29,59
West Bengal,2007,Causes,Causes Not known,Female,15-29,485
West Bengal,2007,Causes,Property Dispute,Male,15-29,42
West Bengal,2007,Causes,Cancellation/Non-Settlement of Marriage,Male,15-29,59
West Bengal,2007,Causes,Insanity/Mental Illness,Male,15-29,148
West Bengal,2007,Causes,Suspected/Illicit Relation,Male,15-29,55
West Bengal,2007,Causes,Love Affairs,Male,15-29,200
West Bengal,2007,Causes,Unemployment,Male,15-29,166
West Bengal,2007,Causes,Bankruptcy or Sudden change in Economic,Male,15-29,5
West Bengal,2007,Causes,Failure in Examination,Male,15-29,152
West Bengal,2007,Causes,Cancer,Male,15-29,3
West Bengal,2007,Causes,Causes Not known,Male,15-29,787
West Bengal,2007,Causes,Illness (Aids/STD),Male,15-29,5
West Bengal,2007,Causes,Other Causes (Please Specity),Male,15-29,307
West Bengal,2007,Causes,Other Prolonged Illness,Male,15-29,68
West Bengal,2007,Causes,Poverty,Male,15-29,8
West Bengal,2007,Causes,Family Problems,Male,15-29,541
West Bengal,2007,Causes,Fall in Social Reputation,Male,15-29,8
West Bengal,2007,Causes,Drug Abuse/Addiction,Male,15-29,22
West Bengal,2007,Causes,Professional/Career Problem,Male,15-29,59
West Bengal,2007,Causes,Death of Dear Person,Male,15-29,11
West Bengal,2007,Causes,Not having Children(Barrenness/Impotency,Female,30-44,40
West Bengal,2007,Causes,Illegitimate Pregnancy,Female,30-44,11
West Bengal,2007,Causes,Death of Dear Person,Female,30-44,10
West Bengal,2007,Causes,Divorce,Female,30-44,35
West Bengal,2007,Causes,Dowry Dispute,Female,30-44,396
West Bengal,2007,Causes,Suspected/Illicit Relation,Female,30-44,82
West Bengal,2007,Causes,Unemployment,Female,30-44,15
West Bengal,2007,Causes,Cancellation/Non-Settlement of Marriage,Female,30-44,48
West Bengal,2007,Causes,Poverty,Female,30-44,10
West Bengal,2007,Causes,Property Dispute,Female,30-44,20
West Bengal,2007,Causes,Cancer,Female,30-44,11
West Bengal,2007,Causes,Failure in Examination,Female,30-44,1
West Bengal,2007,Causes,Love Affairs,Female,30-44,88
West Bengal,2007,Causes,Illness (Aids/STD),Female,30-44,8
West Bengal,2007,Causes,Professional/Career Problem,Female,30-44,8
West Bengal,2007,Causes,Fall in Social Reputation,Female,30-44,27
West Bengal,2007,Causes,Insanity/Mental Illness,Female,30-44,220
West Bengal,2007,Causes,Other Causes (Please Specity),Female,30-44,151
West Bengal,2007,Causes,Bankruptcy or Sudden change in Economic,Female,30-44,2
West Bengal,2007,Causes,Other Prolonged Illness,Female,30-44,91
West Bengal,2007,Causes,Family Problems,Female,30-44,513
West Bengal,2007,Causes,Causes Not known,Female,30-44,382
West Bengal,2007,Causes,Paralysis,Female,30-44,9
West Bengal,2007,Causes,Poverty,Male,30-44,12
West Bengal,2007,Causes,Not having Children(Barrenness/Impotency,Male,30-44,12
West Bengal,2007,Causes,Cancellation/Non-Settlement of Marriage,Male,30-44,45
West Bengal,2007,Causes,Bankruptcy or Sudden change in Economic,Male,30-44,47
West Bengal,2007,Causes,Fall in Social Reputation,Male,30-44,28
West Bengal,2007,Causes,Other Causes (Please Specity),Male,30-44,370
West Bengal,2007,Causes,Divorce,Male,30-44,2
West Bengal,2007,Causes,Unemployment,Male,30-44,240
West Bengal,2007,Causes,Drug Abuse/Addiction,Male,30-44,36
West Bengal,2007,Causes,Family Problems,Male,30-44,830
West Bengal,2007,Causes,Illness (Aids/STD),Male,30-44,21
West Bengal,2007,Causes,Property Dispute,Male,30-44,91
West Bengal,2007,Causes,Failure in Examination,Male,30-44,5
West Bengal,2007,Causes,Cancer,Male,30-44,13
West Bengal,2007,Causes,Death of Dear Person,Male,30-44,1
West Bengal,2007,Causes,Love Affairs,Male,30-44,71
West Bengal,2007,Causes,Other Prolonged Illness,Male,30-44,92
West Bengal,2007,Causes,Suspected/Illicit Relation,Male,30-44,81
West Bengal,2007,Causes,Insanity/Mental Illness,Male,30-44,271
West Bengal,2007,Causes,Professional/Career Problem,Male,30-44,105
West Bengal,2007,Causes,Causes Not known,Male,30-44,833
West Bengal,2007,Causes,Bankruptcy or Sudden change in Economic,Female,45-59,1
West Bengal,2007,Causes,Dowry Dispute,Female,45-59,24
West Bengal,2007,Causes,Other Prolonged Illness,Female,45-59,92
West Bengal,2007,Causes,Property Dispute,Female,45-59,29
West Bengal,2007,Causes,Illness (Aids/STD),Female,45-59,2
West Bengal,2007,Causes,Fall in Social Reputation,Female,45-59,5
West Bengal,2007,Causes,Family Problems,Female,45-59,265
West Bengal,2007,Causes,Paralysis,Female,45-59,5
West Bengal,2007,Causes,Poverty,Female,45-59,10
West Bengal,2007,Causes,Causes Not known,Female,45-59,216
West Bengal,2007,Causes,Love Affairs,Female,45-59,2
West Bengal,2007,Causes,Cancer,Female,45-59,25
West Bengal,2007,Causes,Insanity/Mental Illness,Female,45-59,153
West Bengal,2007,Causes,Illegitimate Pregnancy,Female,45-59,1
West Bengal,2007,Causes,Divorce,Female,45-59,7
West Bengal,2007,Causes,Physical Abuse (Rape/Incest Etc.),Female,45-59,5
West Bengal,2007,Causes,Professional/Career Problem,Female,45-59,8
West Bengal,2007,Causes,Suspected/Illicit Relation,Female,45-59,13
West Bengal,2007,Causes,Not having Children(Barrenness/Impotency,Female,45-59,33
West Bengal,2007,Causes,Death of Dear Person,Female,45-59,6
West Bengal,2007,Causes,Other Causes (Please Specity),Female,45-59,111
West Bengal,2007,Causes,Professional/Career Problem,Male,45-59,19
West Bengal,2007,Causes,Other Causes (Please Specity),Male,45-59,249
West Bengal,2007,Causes,Suspected/Illicit Relation,Male,45-59,24
West Bengal,2007,Causes,Cancellation/Non-Settlement of Marriage,Male,45-59,1
West Bengal,2007,Causes,Bankruptcy or Sudden change in Economic,Male,45-59,35
West Bengal,2007,Causes,Cancer,Male,45-59,38
West Bengal,2007,Causes,Not having Children(Barrenness/Impotency,Male,45-59,6
West Bengal,2007,Causes,Causes Not known,Male,45-59,403
West Bengal,2007,Causes,Unemployment,Male,45-59,47
West Bengal,2007,Causes,Property Dispute,Male,45-59,50
West Bengal,2007,Causes,Fall in Social Reputation,Male,45-59,10
West Bengal,2007,Causes,Paralysis,Male,45-59,6
West Bengal,2007,Causes,Drug Abuse/Addiction,Male,45-59,20
West Bengal,2007,Causes,Other Prolonged Illness,Male,45-59,203
West Bengal,2007,Causes,Illness (Aids/STD),Male,45-59,2
West Bengal,2007,Causes,Insanity/Mental Illness,Male,45-59,345
West Bengal,2007,Causes,Poverty,Male,45-59,17
West Bengal,2007,Causes,Divorce,Male,45-59,4
West Bengal,2007,Causes,Family Problems,Male,45-59,458
West Bengal,2007,Causes,Love Affairs,Male,45-59,3
West Bengal,2007,Causes,Cancer,Female,60+,10
West Bengal,2007,Causes,Other Prolonged Illness,Female,60+,42
West Bengal,2007,Causes,Poverty,Female,60+,1
West Bengal,2007,Causes,Death of Dear Person,Female,60+,1
West Bengal,2007,Causes,Causes Not known,Female,60+,36
West Bengal,2007,Causes,Insanity/Mental Illness,Female,60+,21
West Bengal,2007,Causes,Property Dispute,Female,60+,9
West Bengal,2007,Causes,Other Causes (Please Specity),Female,60+,56
West Bengal,2007,Causes,Family Problems,Female,60+,47
West Bengal,2007,Causes,Paralysis,Female,60+,2
West Bengal,2007,Causes,Not having Children(Barrenness/Impotency,Female,60+,7
West Bengal,2007,Causes,Other Causes (Please Specity),Male,60+,67
West Bengal,2007,Causes,Suspected/Illicit Relation,Male,60+,1
West Bengal,2007,Causes,Other Prolonged Illness,Male,60+,86
West Bengal,2007,Causes,Bankruptcy or Sudden change in Economic,Male,60+,3
West Bengal,2007,Causes,Drug Abuse/Addiction,Male,60+,3
West Bengal,2007,Causes,Death of Dear Person,Male,60+,3
West Bengal,2007,Causes,Fall in Social Reputation,Male,60+,5
West Bengal,2007,Causes,Not having Children(Barrenness/Impotency,Male,60+,1
West Bengal,2007,Causes,Paralysis,Male,60+,4
West Bengal,2007,Causes,Love Affairs,Male,60+,3
West Bengal,2007,Causes,Poverty,Male,60+,9
West Bengal,2007,Causes,Property Dispute,Male,60+,10
West Bengal,2007,Causes,Cancer,Male,60+,55
West Bengal,2007,Causes,Professional/Career Problem,Male,60+,2
West Bengal,2007,Causes,Family Problems,Male,60+,92
West Bengal,2007,Causes,Insanity/Mental Illness,Male,60+,36
West Bengal,2007,Causes,Unemployment,Male,60+,4
West Bengal,2007,Causes,Causes Not known,Male,60+,112
West Bengal,2008,Causes,Other Prolonged Illness,Female,0-14,3
West Bengal,2008,Causes,Unemployment,Female,0-14,1
West Bengal,2008,Causes,Love Affairs,Female,0-14,35
West Bengal,2008,Causes,Other Causes (Please Specity),Female,0-14,49
West Bengal,2008,Causes,Illegitimate Pregnancy,Female,0-14,1
West Bengal,2008,Causes,Cancellation/Non-Settlement of Marriage,Female,0-14,3
West Bengal,2008,Causes,Family Problems,Female,0-14,30
West Bengal,2008,Causes,Physical Abuse (Rape/Incest Etc.),Female,0-14,1
West Bengal,2008,Causes,Causes Not known,Female,0-14,58
West Bengal,2008,Causes,Suspected/Illicit Relation,Female,0-14,1
West Bengal,2008,Causes,Failure in Examination,Female,0-14,41
West Bengal,2008,Causes,Insanity/Mental Illness,Female,0-14,13
West Bengal,2008,Causes,Death of Dear Person,Female,0-14,5
West Bengal,2008,Causes,Other Prolonged Illness,Male,0-14,5
West Bengal,2008,Causes,Death of Dear Person,Male,0-14,4
West Bengal,2008,Causes,Family Problems,Male,0-14,49
West Bengal,2008,Causes,Other Causes (Please Specity),Male,0-14,73
West Bengal,2008,Causes,Failure in Examination,Male,0-14,44
West Bengal,2008,Causes,Insanity/Mental Illness,Male,0-14,9
West Bengal,2008,Causes,Causes Not known,Male,0-14,82
West Bengal,2008,Causes,Love Affairs,Male,0-14,9
West Bengal,2008,Causes,Divorce,Female,15-29,24
West Bengal,2008,Causes,Suspected/Illicit Relation,Female,15-29,66
West Bengal,2008,Causes,Cancellation/Non-Settlement of Marriage,Female,15-29,61
West Bengal,2008,Causes,Failure in Examination,Female,15-29,100
West Bengal,2008,Causes,Family Problems,Female,15-29,479
West Bengal,2008,Causes,Insanity/Mental Illness,Female,15-29,173
West Bengal,2008,Causes,Professional/Career Problem,Female,15-29,3
West Bengal,2008,Causes,Causes Not known,Female,15-29,496
West Bengal,2008,Causes,Property Dispute,Female,15-29,7
West Bengal,2008,Causes,Death of Dear Person,Female,15-29,174
West Bengal,2008,Causes,Bankruptcy or Sudden change in Economic,Female,15-29,2
West Bengal,2008,Causes,Fall in Social Reputation,Female,15-29,7
West Bengal,2008,Causes,Love Affairs,Female,15-29,297
West Bengal,2008,Causes,Physical Abuse (Rape/Incest Etc.),Female,15-29,19
West Bengal,2008,Causes,Poverty,Female,15-29,5
West Bengal,2008,Causes,Dowry Dispute,Female,15-29,485
West Bengal,2008,Causes,Illegitimate Pregnancy,Female,15-29,32
West Bengal,2008,Causes,Not having Children(Barrenness/Impotency,Female,15-29,9
West Bengal,2008,Causes,Unemployment,Female,15-29,13
West Bengal,2008,Causes,Other Causes (Please Specity),Female,15-29,516
West Bengal,2008,Causes,Other Prolonged Illness,Female,15-29,36
West Bengal,2008,Causes,Paralysis,Male,15-29,2
West Bengal,2008,Causes,Dowry Dispute,Male,15-29,1
West Bengal,2008,Causes,Fall in Social Reputation,Male,15-29,6
West Bengal,2008,Causes,Death of Dear Person,Male,15-29,12
West Bengal,2008,Causes,Cancer,Male,15-29,3
West Bengal,2008,Causes,Unemployment,Male,15-29,126
West Bengal,2008,Causes,Bankruptcy or Sudden change in Economic,Male,15-29,4
West Bengal,2008,Causes,Family Problems,Male,15-29,541
West Bengal,2008,Causes,Cancellation/Non-Settlement of Marriage,Male,15-29,17
West Bengal,2008,Causes,Failure in Examination,Male,15-29,123
West Bengal,2008,Causes,Drug Abuse/Addiction,Male,15-29,36
West Bengal,2008,Causes,Professional/Career Problem,Male,15-29,19
West Bengal,2008,Causes,Love Affairs,Male,15-29,272
West Bengal,2008,Causes,Poverty,Male,15-29,10
West Bengal,2008,Causes,Property Dispute,Male,15-29,37
West Bengal,2008,Causes,Causes Not known,Male,15-29,789
West Bengal,2008,Causes,Suspected/Illicit Relation,Male,15-29,70
West Bengal,2008,Causes,Other Prolonged Illness,Male,15-29,60
West Bengal,2008,Causes,Insanity/Mental Illness,Male,15-29,132
West Bengal,2008,Causes,Other Causes (Please Specity),Male,15-29,546
West Bengal,2008,Causes,Causes Not known,Female,30-44,389
West Bengal,2008,Causes,Failure in Examination,Female,30-44,3
West Bengal,2008,Causes,Unemployment,Female,30-44,7
West Bengal,2008,Causes,Not having Children(Barrenness/Impotency,Female,30-44,21
West Bengal,2008,Causes,Dowry Dispute,Female,30-44,255
West Bengal,2008,Causes,Cancellation/Non-Settlement of Marriage,Female,30-44,23
West Bengal,2008,Causes,Divorce,Female,30-44,39
West Bengal,2008,Causes,Illegitimate Pregnancy,Female,30-44,11
West Bengal,2008,Causes,Love Affairs,Female,30-44,87
West Bengal,2008,Causes,Cancer,Female,30-44,16
West Bengal,2008,Causes,Death of Dear Person,Female,30-44,8
West Bengal,2008,Causes,Paralysis,Female,30-44,7
West Bengal,2008,Causes,Family Problems,Female,30-44,493
West Bengal,2008,Causes,Bankruptcy or Sudden change in Economic,Female,30-44,6
West Bengal,2008,Causes,Fall in Social Reputation,Female,30-44,17
West Bengal,2008,Causes,Physical Abuse (Rape/Incest Etc.),Female,30-44,3
West Bengal,2008,Causes,Insanity/Mental Illness,Female,30-44,285
West Bengal,2008,Causes,Other Prolonged Illness,Female,30-44,77
West Bengal,2008,Causes,Other Causes (Please Specity),Female,30-44,335
West Bengal,2008,Causes,Property Dispute,Female,30-44,26
West Bengal,2008,Causes,Suspected/Illicit Relation,Female,30-44,44
West Bengal,2008,Causes,Poverty,Female,30-44,8
West Bengal,2008,Causes,Failure in Examination,Male,30-44,8
West Bengal,2008,Causes,Drug Abuse/Addiction,Male,30-44,44
West Bengal,2008,Causes,Other Prolonged Illness,Male,30-44,111
West Bengal,2008,Causes,Family Problems,Male,30-44,841
West Bengal,2008,Causes,Death of Dear Person,Male,30-44,2
West Bengal,2008,Causes,Insanity/Mental Illness,Male,30-44,287
West Bengal,2008,Causes,Other Causes (Please Specity),Male,30-44,652
West Bengal,2008,Causes,Suspected/Illicit Relation,Male,30-44,39
West Bengal,2008,Causes,Poverty,Male,30-44,12
West Bengal,2008,Causes,Bankruptcy or Sudden change in Economic,Male,30-44,42
West Bengal,2008,Causes,Cancer,Male,30-44,14
West Bengal,2008,Causes,Cancellation/Non-Settlement of Marriage,Male,30-44,24
West Bengal,2008,Causes,Unemployment,Male,30-44,164
West Bengal,2008,Causes,Fall in Social Reputation,Male,30-44,29
West Bengal,2008,Causes,Causes Not known,Male,30-44,823
West Bengal,2008,Causes,Love Affairs,Male,30-44,89
West Bengal,2008,Causes,Paralysis,Male,30-44,4
West Bengal,2008,Causes,Divorce,Male,30-44,2
West Bengal,2008,Causes,Property Dispute,Male,30-44,73
West Bengal,2008,Causes,Not having Children(Barrenness/Impotency,Male,30-44,13
West Bengal,2008,Causes,Professional/Career Problem,Male,30-44,54
West Bengal,2008,Causes,Poverty,Female,45-59,8
West Bengal,2008,Causes,Not having Children(Barrenness/Impotency,Female,45-59,1
West Bengal,2008,Causes,Family Problems,Female,45-59,195
West Bengal,2008,Causes,Bankruptcy or Sudden change in Economic,Female,45-59,2
West Bengal,2008,Causes,Fall in Social Reputation,Female,45-59,1
West Bengal,2008,Causes,Other Causes (Please Specity),Female,45-59,111
West Bengal,2008,Causes,Physical Abuse (Rape/Incest Etc.),Female,45-59,5
West Bengal,2008,Causes,Illegitimate Pregnancy,Female,45-59,1
West Bengal,2008,Causes,Death of Dear Person,Female,45-59,4
West Bengal,2008,Causes,Cancer,Female,45-59,29
West Bengal,2008,Causes,Property Dispute,Female,45-59,13
West Bengal,2008,Causes,Insanity/Mental Illness,Female,45-59,173
West Bengal,2008,Causes,Love Affairs,Female,45-59,1
West Bengal,2008,Causes,Other Prolonged Illness,Female,45-59,89
West Bengal,2008,Causes,Cancellation/Non-Settlement of Marriage,Female,45-59,1
West Bengal,2008,Causes,Paralysis,Female,45-59,11
West Bengal,2008,Causes,Failure in Examination,Female,45-59,3
West Bengal,2008,Causes,Divorce,Female,45-59,3
West Bengal,2008,Causes,Causes Not known,Female,45-59,221
West Bengal,2008,Causes,Suspected/Illicit Relation,Female,45-59,9
West Bengal,2008,Causes,Dowry Dispute,Female,45-59,21
West Bengal,2008,Causes,Professional/Career Problem,Male,45-59,12
West Bengal,2008,Causes,Other Prolonged Illness,Male,45-59,124
West Bengal,2008,Causes,Bankruptcy or Sudden change in Economic,Male,45-59,22
West Bengal,2008,Causes,Cancellation/Non-Settlement of Marriage,Male,45-59,12
West Bengal,2008,Causes,Causes Not known,Male,45-59,352
West Bengal,2008,Causes,Not having Children(Barrenness/Impotency,Male,45-59,8
West Bengal,2008,Causes,Paralysis,Male,45-59,15
West Bengal,2008,Causes,Fall in Social Reputation,Male,45-59,12
West Bengal,2008,Causes,Other Causes (Please Specity),Male,45-59,209
West Bengal,2008,Causes,Suspected/Illicit Relation,Male,45-59,12
West Bengal,2008,Causes,Cancer,Male,45-59,56
West Bengal,2008,Causes,Divorce,Male,45-59,1
West Bengal,2008,Causes,Unemployment,Male,45-59,33
West Bengal,2008,Causes,Drug Abuse/Addiction,Male,45-59,19
West Bengal,2008,Causes,Poverty,Male,45-59,10
West Bengal,2008,Causes,Property Dispute,Male,45-59,47
West Bengal,2008,Causes,Family Problems,Male,45-59,372
West Bengal,2008,Causes,Love Affairs,Male,45-59,2
West Bengal,2008,Causes,Insanity/Mental Illness,Male,45-59,275
West Bengal,2008,Causes,Other Prolonged Illness,Female,60+,32
West Bengal,2008,Causes,Paralysis,Female,60+,5
West Bengal,2008,Causes,Family Problems,Female,60+,36
West Bengal,2008,Causes,Cancer,Female,60+,8
West Bengal,2008,Causes,Property Dispute,Female,60+,4
West Bengal,2008,Causes,Causes Not known,Female,60+,41
West Bengal,2008,Causes,Insanity/Mental Illness,Female,60+,19
West Bengal,2008,Causes,Other Causes (Please Specity),Female,60+,23
West Bengal,2008,Causes,Suspected/Illicit Relation,Female,60+,8
West Bengal,2008,Causes,Other Causes (Please Specity),Male,60+,42
West Bengal,2008,Causes,Drug Abuse/Addiction,Male,60+,2
West Bengal,2008,Causes,Paralysis,Male,60+,4
West Bengal,2008,Causes,Insanity/Mental Illness,Male,60+,36
